Name,Price,ReviewRatio,TotalReviews,Genres
Garden of Witches,20,0.9618,498,"Action,Casual,Indie,RPG,Early Access"
Cursed Feed,0,0.75,40,Adventure
Driver Booster 3 for STEAM,0,0.7685,596,Utilities
Scarlett Mysteries: Cursed Child,70,0.8961,279,"Adventure,Casual"
最后的巫后：众王纷争的年代 Witch Queen,0,0.84,50,"Indie,RPG,Simulation,Strategy"
Bob's Mansion,0,0.7692,13,"Action,Adventure,Casual,Indie,Early Access"
Bug Ball 3D,51,0.92,25,"Action,Indie,Racing"
How to Say Goodbye,0,0.9274,124,"Adventure,Casual,Indie"
Hindsight,60,0.7829,129,"Adventure,Casual,Indie"
Oik Memory 2,0,0.8925,214,"Casual,Indie"
Logica Emotica,0,0.8667,15,"Casual,Indie"
Penguin Panic!,0,1.0,14,"Action,Adventure,Casual"
Goblin and Coins II: The Lost Recipes,0,1.0,11,"Action,Adventure,Indie"
Marcus Level,83,0.6531,49,"Action,Adventure,Casual"
The Man Came Around,0,0.8421,57,"Adventure,Indie,RPG,Free To Play"
Grim Tales: Trace in Time Collector's Edition,50,0.6316,19,"Adventure,Casual"
RFVR,0,0.8421,57,"Action,Adventure,Casual,Indie,RPG,Simulation,Early Access"
Monster Racing League,0,0.8333,78,"Casual,Racing,Strategy,Early Access"
Company of Heroes 2 - Ardennes Assault,75,0.5708,967,Strategy
Cave Digger,0,0.7941,68,"Action,Adventure"
End of Night,0,0.3333,12,Indie
Moonshine Inc.,0,0.6719,192,"Simulation,Strategy"
John Christian,0,0.8163,49,"Action,Adventure,Casual,Indie,Strategy"
Audio Forager,0,0.8696,23,"Casual,Free To Play,Indie,Simulation"
Lelie Navigation!,0,0.8832,291,"Indie,RPG"
OLDTV,0,0.9461,5441,"Indie,Free To Play"
Paper io 2,75,0.8387,62,"Action,Casual"
Mars Mission,0,0.4,15,Simulation
Elevator Ritual,0,0.6087,23,"Action,Adventure,Indie,RPG"
Marimoth,0,0.8333,12,"Action,Indie"
NINJA GAIDEN 3: Razor's Edge [NINJA GAIDEN: Master Collection],0,0.6755,1433,"Action,Adventure"
Adventure Apes and the Mayan Mystery,0,0.6818,22,"Adventure,Indie"
Yuligans: Christmas is Coming!,0,0.9,30,"Adventure,Casual,Indie,RPG"
Puzzles and Board Games Mega Collection,0,0.3704,27,Casual
Dollmare,0,0.9516,1323,"Adventure,Indie,Simulation"
The Long Tale,70,1.0,23,"Action,Adventure,Casual,Indie"
RUNRUNRUN,0,0.9091,11,"Action,Casual,Indie"
Be,0,0.7857,28,"Casual,Indie,Simulation,Early Access"
LesLove.Club: Jessica and Ashley,0,0.7692,39,"Casual,Indie"
Last Stop,76,0.7744,297,"Adventure,Indie"
Touhou Genso Wanderer -FORESIGHT-,0,0.4803,304,"Adventure,Indie,RPG"
My Pet Rock,0,0.75,36,"Action,Indie"
The Day Of Survival,0,0.5,60,"Action,Adventure,Indie,Strategy,Free To Play"
Skull and Bones,80,0.6784,1704,"Action,RPG"
You are next,0,0.75,12,"Free To Play,Indie"
Koi,0,0.8199,161,"Adventure,Casual,Indie"
Robot Warriors,90,0.3902,82,"Action,Adventure,Casual,Indie,Strategy"
Morels: The Hunt,0,0.8566,251,"Adventure,Casual,Indie,Simulation"
Marvel: Ultimate Alliance 2,0,0.5511,372,"Action,Adventure,RPG"
Dragon World,0,0.6234,77,"Action,Indie,Free To Play"
Beta MAX,0,1.0,24,"Action,Adventure,Indie"
Dark Parables: Queen of Sands Collector's Edition,50,1.0,27,"Adventure,Casual"
D-Corp,0,0.8387,62,"Action,Casual,Indie"
Spell Cast,51,0.6724,58,"Action,Casual,Indie"
Torqued Up Legends,0,0.625,32,"Action,Racing,Sports"
Flavortown,0,0.76,25,"Action,Adventure,Indie"
9th Sentinel Sisters,0,0.7025,242,"Action,Casual,Indie"
Dear RED - Extended,0,0.6607,392,"Indie,RPG"
Conquistadorio: Prologue,0,0.8602,279,Unknown
Controware,89,0.9167,12,Strategy
Thunder Rally,0,0.9394,33,"Action,Indie,Early Access"
Ego Hearts,0,0.7231,65,"Free To Play,Indie"
Ninja Lexx,88,0.68,25,"Action,Indie"
Newfound Courage,0,0.9455,330,"Action,Adventure,Indie,Simulation"
Kitchen Crisis,0,0.7595,316,"Casual,Indie"
Double Trouble,0,1.0,14,"Adventure,Casual"
Crazy Plant Shop,0,0.7676,284,"Casual,Indie,Strategy"
Core Awaken ~Jilelen and LittleSnow~,0,1.0,31,"Action,Indie"
Game Tycoon 2,70,0.496,248,"Indie,Simulation,Strategy"
Rose of Winter,89,0.9087,208,Casual
A Day Without Me,50,0.72,75,"Adventure,Indie"
The 25th Ward: The Silver Case,0,0.9165,407,Adventure
KKCKC,0,0.9333,30,"Action,Indie,Early Access"
Korean BBQ Simulator,0,0.9231,13,"Casual,Indie,Simulation,Early Access"
My So-called Future Girlfriend,0,0.9291,296,"Casual,Indie,Simulation"
DINOS vs ROBOTS,0,0.9375,16,Adventure
Cast,0,1.0,22,"Casual,Indie,Strategy"
ArchaeologyX,0,0.4444,27,"Adventure,Indie,Simulation"
Dark Places,0,0.5401,137,"Action,Adventure,Indie,Simulation"
TowerClimb,0,0.9169,385,"Action,Adventure,Indie,RPG"
Hell Grocery,0,0.551,49,"Casual,Indie,Simulation"
Nekokami - The Human Restoration Project,25,1.0,48,"Adventure,Casual,Indie,RPG,Early Access"
Conquer,0,0.5417,24,"Action,Adventure,Indie"
Backrooms: The Phobolore,0,0.5952,42,"Adventure,Indie,Early Access"
Dünnes Eis - Das Spiel zum Song,0,0.9917,481,"Adventure,Indie"
Ultros,0,0.7984,744,"Adventure,Indie"
Euro Truck Simulator 2,75,0.9736,867404,"Indie,Simulation"
Always Higher,0,0.5,10,"Action,Adventure,Indie"
Inaccessible world,51,0.3623,69,"Adventure,Indie,Simulation"
Looping Bravery,0,1.0,13,"Adventure,Casual,Indie,RPG,Strategy"
Doodle Kingdom,89,0.4593,209,"Action,Casual,Indie,Simulation"
A Pact With Me - Boys Love (BL) Visual Novel,0,1.0,22,"Casual,Indie,Simulation"
Lilly and the murder in a dream,0,0.8667,15,"Adventure,Indie,RPG"
Grow Big (or Go Home): Ultimate Edition,0,0.6923,52,"Action,Casual,Indie,Simulation"
GearCity,40,0.8915,1401,"Indie,Simulation,Strategy"
The Drained Goddess,0,0.3929,28,"Action,Adventure,Indie"
Mega Man Battle Network Legacy Collection Vol. 2,68,0.8583,501,"Action,RPG"
Mystery Case Files: Prime Suspects™,0,0.8714,70,Casual
PropHunter,69,0.8,845,"Action,Adventure,Casual,Indie,Massively Multiplayer,RPG,Sports,Early Access"
Classic Card Games 3D,35,0.7071,99,"Casual,Indie,Simulation,Strategy"
Realpolitiks 3: Earth and Beyond,0,0.4362,188,"Indie,Simulation,Strategy"
The 7th Circle - Endless Nightmare,90,0.803,66,RPG
Vertical Drop Heroes HD,75,0.8074,732,"Action,RPG"
Suicide Countdown: 7 Days,50,0.8187,1048,"Adventure,Indie,RPG"
Genius Calculator,0,0.4545,44,"Action,Casual,Indie"
The Infected,40,0.8515,6586,"Action,Casual,Indie,Simulation,Early Access"
Realms of Magic,70,0.8052,970,"Action,Adventure,Indie,RPG"
How Stories Die,0,0.9145,117,"Casual,Free To Play,Indie"
Helicopter Simulator,0,0.6057,175,"Simulation,Early Access"
Myths Of Orion: Books of Power,0,0.84,50,"Adventure,Indie"
STICK ENGINE,0,0.7368,19,"Action,Adventure,Indie,Early Access"
Dungeon Nightmares II : The Memory,0,0.7687,281,"Action,Adventure,Indie"
Airport Simulator 3: Day & Night,0,0.2045,44,"Casual,Simulation,Strategy"
The Caligula Effect: Overdose,50,0.7266,578,RPG
IN CELL,0,0.7,10,"Casual,Indie,Free To Play"
Move or Die,0,0.8961,23233,"Action,Indie"
Overdrive Escape,0,0.8182,22,"Action,Indie,Early Access"
MARVEL vs. CAPCOM Fighting Collection: Arcade Classics,50,0.9417,2077,Action
Multiwinia,0,0.8171,585,Indie
Pixel Shopkeeper,0,0.775,160,"Adventure,Indie,Simulation,Strategy"
VIDeoPHOBIA,0,0.8043,46,"Adventure,Indie,Simulation"
For Evelyn,50,0.931,29,"Adventure,RPG"
Dark Tales from México: Prelude. Just a Dream... with The Sack Man,0,0.8333,12,Adventure
小林正雪復仇之密室重制版 Cheney Wood The Ultimate Revenge,0,0.8882,322,"Adventure,Casual,Indie,RPG"
Earth Atlantis,90,0.5952,84,"Action,Indie"
Battle of Frigates,0,0.5545,110,"Action,Adventure,Casual,Indie,Simulation"
Emblem of Valor,0,0.9286,14,"Indie,RPG,Strategy,Early Access"
Demon Hunters,50,1.0,17,"Action,Indie,RPG"
Draw,0,0.9601,551,"Adventure,Casual,Indie,Free To Play"
SHADOW MANSION,0,0.6897,87,"Adventure,Indie"
Othello：Daynight Time Clash,0,0.6508,126,"Casual,RPG,Sports,Strategy,Early Access"
Henri's Secret - Visual novel,0,0.641,39,"Casual,Indie,Simulation"
Survived By,0,0.6145,1240,"Action,Free To Play,Indie,Massively Multiplayer,RPG,Early Access"
A Pixel Story,0,0.7872,47,"Action,Adventure,Indie"
It was a human.,40,0.7763,438,"Indie,RPG"
Klym,0,0.5778,45,"Action,Casual,Indie"
Broken Banners,80,0.807,57,"Casual,Indie,Strategy"
Heavy Rain,90,0.8497,19707,"Action,Adventure"
Cargo Breach,0,0.7667,30,"Action,Indie"
A New Beginning - Final Cut,0,0.7465,1984,"Adventure,Indie"
CameraBag Pro,40,0.8276,29,"Design & Illustration,Photo Editing,Video Production"
TETRACHROMA,30,1.0,151,"Action,Casual"
Trivia Vault: Classic Rock Trivia 2,0,0.5948,116,"Casual,Indie,Simulation,Strategy"
Little Ninja,0,0.8667,15,"Action,Adventure,Casual,Indie"
Buildings Have Feelings Too!,90,0.443,79,"Indie,Simulation,Strategy"
Cactus Cowboy - Desert Warfare,0,0.9643,28,"Action,Adventure"
Terra Alia: The Language Discovery RPG,0,0.605,119,"Adventure,Indie,RPG"
The Warmth Between Us,0,0.9686,159,"Adventure,Casual,Indie"
League of Angels-Heaven's Fury,0,0.5841,755,"Action,Massively Multiplayer,RPG"
MUZY,0,0.7431,144,"Action,Adventure,Indie,Free To Play"
Neon Rider Classic,0,0.7353,34,"Action,Casual,Racing"
Polda 5,0,0.8235,17,"Adventure,Casual"
Flora's Fruit Farm,76,0.5205,171,Casual
Fable of the Sword,70,0.6,160,"Adventure,Indie,RPG"
Cloud Escape,0,0.8571,35,"Action,Casual,Indie"
Spellbook Demonslayers,0,0.7818,1256,"Action,Casual,Indie,Early Access"
Spoils of Plunder,0,0.8421,19,"Action,Adventure,Indie,RPG"
Kiss the Demiurge,0,0.9643,28,Indie
RC Cars,80,0.7562,443,"Casual,Racing"
Oniria Crimes,0,0.8276,58,"Adventure,Indie,Sports"
GoalkeepVr,0,0.8333,24,"Action,Simulation,Sports"
REVOLT 1917,61,0.125,24,"Action,Adventure,Indie"
Little Survivors,90,1.0,11,"Action,Casual,Indie"
Insert Item Apocalypse,0,0.9167,120,"Indie,Free To Play"
Reformers,0,0.9474,38,"Adventure,Indie,RPG"
Lumina Rush,0,1.0,22,"Action,Indie"
Kanji Industry,0,0.963,27,"Indie,Simulation,Strategy,Early Access"
Spellwake,0,0.8658,231,"Action,Casual,Free To Play,Indie,Massively Multiplayer,RPG"
Hand to Hand Combat,0,0.4706,17,"Action,Adventure,Indie"
STAB STAB STAB!,50,0.8679,106,"Action,Casual,Indie"
Blacksmith: Dark Times,0,0.5,26,"Indie,Simulation,Early Access"
System Malfunction,0,0.6286,35,"Adventure,Indie,Simulation"
Doctor Life Simulator,50,0.6923,26,"Indie,Simulation"
Lenny Loosejocks in Space,0,1.0,17,"Adventure,Indie"
Last Shift,0,0.8235,17,"Indie,Simulation"
Spot Girls Difference,0,0.6129,31,"Adventure,Casual,Indie,RPG,Simulation"
MY DAUGHTER IS A CULTIST! SE,0,0.8,25,"Action,Casual,Indie"
Spring Dash,0,0.9,70,Action
Shadowgate 2,90,0.4091,22,Adventure
Color Circle,0,0.8214,28,"Action,Casual,Indie"
"Sugar,sugar,sugarcoat",30,0.9762,84,"Adventure,Simulation"
Unable to Exit 8,30,0.84,150,"Adventure,Indie,RPG,Simulation"
Blockscape,0,0.4654,896,"Casual,Indie,RPG,Simulation,Strategy,Early Access"
Hasbro's BATTLESHIP,0,0.8127,758,"Action,Adventure,Casual,Indie,Strategy"
つばめの世代,0,0.9167,12,Adventure
Strawhart,0,0.8846,26,"Action,Adventure,Indie"
S H R i M P,0,0.875,32,Indie
Circus Electrique,0,0.7375,259,"Indie,RPG,Strategy"
Lydia,0,0.8898,590,"Adventure,Casual,Indie"
Until None Remain: Battle Royale PC Edition,0,0.5,158,"Action,Indie"
Command HQ,30,0.9036,83,Strategy
BitBattle,0,0.931,29,"Action,Casual,Indie"
Smoothcade,0,1.0,12,"Adventure,Casual,Indie"
Numen: Contest of Heroes,0,0.4922,193,RPG
Pizza Hero,50,0.906,926,"Action,Casual,Indie,RPG"
Soul Axiom,90,0.7184,245,"Adventure,Indie"
God Hates Us,0,0.75,16,"Casual,Indie"
Giraffe Town,0,0.8098,389,"Action,Adventure,Indie"
Metro Mini Market Simulator,50,0.85,20,"Casual,Indie,Simulation"
Save President From Rebels,51,0.5385,13,"Action,Casual,Indie"
Game Developer Simulator,0,0.2727,11,"Casual,Indie,Simulation,Strategy"
Zibbs - Alien Survival,55,0.6,25,"Action,Indie"
仙途世界,0,0.9333,15,"Adventure,Casual,Massively Multiplayer,RPG"
GunGuru,0,0.8667,15,Action
Brilliant Shadows - Part One of the Book of Gray Magic,0,0.9421,190,"Adventure,Casual,Simulation"
The Remission of Sins,50,0.5,12,"Adventure,Indie"
Push Blox 2,0,0.95,20,Indie
Silver Creek Falls: Chapter 1,0,0.8601,629,"Adventure,Free To Play,Indie"
Backfirewall_,60,0.9282,418,"Adventure,Casual,Indie"
MAGNET EFFECT,0,0.9167,12,"Action,Adventure,Casual,Indie,RPG"
Phantom Rose,0,0.7799,854,"Indie,Strategy"
Dark the Dead,0,0.9,10,Action
Aetherspace,0,0.6341,82,"Free To Play,Indie,Strategy"
I was rebuilt,20,0.6,35,"Action,Adventure,Casual,Indie"
The Hallway - Escape Room,0,0.9444,36,"Adventure,Indie,Early Access"
Dirty Blood,0,0.6471,17,"Action,Indie"
Cat Detective Albert Wilde,0,0.9714,105,"Adventure,Indie"
LEGO® Builder's Journey,80,0.8322,3969,"Adventure,Casual,Indie"
Emberfly,0,0.9,30,Indie
Asian Riddles 2,0,0.6667,15,Casual
Devil and the Fairy,0,0.6531,49,"Adventure,Indie,Strategy"
Sven - Completely Screwed,0,0.9338,151,Action
Monster Hunter Wilds,45,0.5827,218415,"Action,Adventure,RPG"
New Gundam Breaker,0,0.4296,2365,Action
Koi-Koi Japan [Hanafuda playing cards],50,0.9223,1133,Casual
Word Typing Game,0,0.5854,41,"Casual,Indie"
Double Spoiler,0,0.9639,83,"Action,Indie"
Class Escape,0,0.9556,90,"Adventure,Casual,Indie"
YOU DON'T KNOW JACK HEADRUSH,0,0.6866,67,"Casual,Indie,Strategy"
死亡禁地 The Dead Zone,0,0.3846,26,"Action,Adventure,Casual,Indie,RPG,Simulation,Strategy"
Cube Space,0,0.8261,23,"Casual,Strategy"
Blocky Ascent,20,1.0,14,"Action,Adventure,Casual"
Pets Hotel,0,0.8462,364,"Indie,Simulation"
Arcana Alchemia,51,0.9738,191,"Adventure,Casual"
One Ping Only,0,0.9234,248,"Action,Adventure,Casual,Free To Play,Indie"
Woven,0,0.8101,158,"Adventure,Casual,Indie"
Brother & Sister,0,0.5556,27,"Adventure,Casual,Indie,RPG,Strategy"
Wartune Reborn,0,0.6385,260,"Adventure,Casual,Free To Play,Massively Multiplayer,RPG,Strategy"
WolfQuest: Classic,0,0.9117,1653,"Indie,RPG,Simulation"
Aarklash: Legacy,0,0.7332,832,"Adventure,Strategy"
The mysterious ship（诡船谜案）,0,0.8,10,"Adventure,Casual,Indie,Simulation"
The Crown of Wu,0,0.7551,49,"Action,Adventure,Indie"
How To Bathe Your Cat: Drawing,0,0.8333,48,"Casual,Indie"
Dream Factory,0,0.186,86,"Indie,Simulation,Strategy,Early Access"
American Patriots: Boston Tea Party,51,0.8776,98,Strategy
Roads Of Rome: Portals Collector's Edition,0,0.7857,28,"Adventure,Casual,Simulation,Strategy"
Kitty Cat Squash,0,1.0,11,"Casual,Indie,Strategy"
Janus VR,0,0.6154,65,"Indie,Simulation,Web Publishing"
The Dark Prophecy,0,0.7805,41,"Adventure,Indie"
Tekling 2: Overdrive,0,1.0,10,"Action,Indie"
Cyber Car,50,0.625,88,Simulation
Cubecois,0,0.6364,11,"Casual,Free To Play,Indie,Racing,Simulation"
PINPIN BALLBALL,0,0.6,30,Action
XIIZEAL,75,0.8475,59,Action
Soul Device,0,0.8667,15,"Action,Adventure,Indie"
ASTRO ACE,0,0.9048,42,"Action,Casual,Indie"
Tower of Madness,0,0.9767,43,"Adventure,Casual,Indie"
유어 블라이트,0,0.9033,300,"Indie,RPG,Early Access"
Amazing Adventures The Lost Tomb™,0,0.8046,87,Casual
Empires:The Rise,0,0.6129,62,"Free To Play,Strategy"
Hunting Unlimited 2010,0,0.8343,332,"Simulation,Sports"
Turn on the light,40,0.9545,176,"Casual,Indie"
Noah's Ark,0,0.3636,11,"Action,Adventure"
暖雪 Warm Snow,30,0.9307,37007,"Action,Adventure,Indie,RPG"
VARIOUS DAYLIFE,0,0.343,207,"Adventure,RPG,Strategy"
REVISITOR,0,0.9412,51,Indie
GwenBlade: Halloween,88,0.9444,18,"Action,Adventure,Indie,RPG"
RunningDead,30,0.8283,99,"Casual,Indie"
Mad Devils: Damned-finitive Edition,30,0.4286,14,"Action,Adventure,Indie"
Bamerang,0,0.9351,77,"Action,Casual,Indie"
Dolmenjord - Viking Islands,0,0.8652,89,"Casual,Indie,Strategy"
Rebound Ball,0,0.4,10,"Action,Casual,Indie,RPG,Simulation,Strategy"
Abandoned Village Walking Group,0,0.6538,26,"Adventure,Casual"
Blue Whale,0,0.5217,46,"Violent,Adventure,Indie"
"Precipice of Darkness, Episode One",0,0.8861,509,"Adventure,RPG"
Interrogation: You will be deceived,90,0.7907,344,"Adventure,Indie,RPG,Simulation,Strategy"
Viking's drakkars,0,0.3805,113,"Adventure,Casual,Indie,Racing"
迷雾之村Misty Village,0,0.925,40,"Adventure,Indie,RPG"
Massive Assault,0,0.9355,31,Strategy
Shadow Ops: Red Mercury,80,0.766,282,Action
Receiver,80,0.7974,4141,"Action,Indie,Simulation"
Ghost Run 3D,0,0.9091,11,"Action,Casual,Indie"
Instability,0,0.7805,41,"Action,Free To Play,Simulation,Strategy"
Space Mercenary Defense Force,0,0.8421,19,"Action,Casual,Indie,RPG"
Virtual AI - KURONYAM,50,0.7381,42,"Casual,Indie,Simulation"
Emergence,0,0.8454,97,"Adventure,Casual,Free To Play,Indie,Simulation"
Martial Arts Brutality,0,0.8499,706,"Free To Play,Indie,Strategy"
IS Defense,70,0.9127,1616,"Action,Indie"
Treasure Drifter: Nian,0,0.7895,38,"Action,Adventure,Indie"
Kiritan VS Kanitan ~Zunda-mochi Defense!~,0,1.0,24,"Simulation,Strategy"
Call of Duty®: Black Ops III,67,0.625,62347,"Action,Adventure"
4 Elements,0,0.8782,747,"Adventure,Casual"
Ancient Russian Life Simulator,51,0.9296,412,"Casual,Indie,Simulation"
Super Chibi Knight,85,0.8637,477,"Action,Adventure,Indie,RPG"
My Little Kitties,75,0.9677,62,"Casual,Indie"
Unrailed!,85,0.9334,18669,"Action,Casual,Indie"
30 days to survive,83,0.7321,112,"Action,Adventure,Indie,Simulation"
StepX,51,0.7849,93,"Casual,Indie,Simulation"
TOON,0,0.4211,19,"Action,Adventure,Indie"
Premium Bowling,0,0.9383,454,"Indie,Simulation,Sports"
Loop,0,0.7794,136,"Adventure,Casual,Indie"
Mortal Online 2,68,0.6081,12943,"Action,Indie,Massively Multiplayer,RPG"
Idle Slayer,0,0.8541,8767,"Casual,Indie,Strategy,Free To Play"
InterSection,0,0.7,10,Indie
Pear Quest,50,0.8333,24,"Adventure,Indie,RPG"
Rise of the Slime,0,0.6212,132,"Action,Adventure,Indie,Strategy"
Poached : Hunt The Hunter,0,0.9733,75,"Action,Adventure,Early Access"
iRacing,0,0.8606,5023,"Massively Multiplayer,Racing,Simulation,Sports"
VR Triber,0,0.4074,27,"Action,Adventure,Casual,Free To Play,Indie,Massively Multiplayer,Racing,Simulation,Sports,Early Access"
inbento,0,0.9715,1823,"Casual,Indie"
Gun Bombers,75,0.8824,51,"Action,Indie,Strategy"
Spinodrum,0,0.8333,18,"Casual,Indie,Simulation"
Bank Robber,80,0.6875,32,"Action,Adventure,Casual,Indie,Strategy"
Farm Frenzy Collection,0,0.9559,476,"Adventure,Casual,Indie,Simulation,Strategy"
Along the Edge of the Sky,0,1.0,10,"Action,Adventure,Indie"
AnimalLaboratory,0,0.4444,72,"Action,Adventure,Indie,RPG"
Mirrorama,0,0.8846,26,"Adventure,Casual,Indie"
NYAN DESTROYER,0,0.8889,36,"Action,Casual,Indie"
Medieval Battle: Europe,0,0.8,15,Strategy
Sally's Law,0,0.8904,219,"Casual,Indie"
Box #341,50,1.0,19,"Casual,Indie"
Little Locked Rooms,0,0.9286,98,Indie
Chocolatier®: Decadence by Design™,0,0.7283,276,Simulation
Battle Bruise,0,0.908,489,"Action,Indie"
Elven Love,0,0.5147,136,"Action,Adventure,Casual,Indie,Simulation"
Horrors of Space,80,0.6154,39,"Action,Adventure,Indie,Early Access"
Are You Smarter Than The Crowd?,0,0.587,46,Casual
Radical Spectrum: Volume 1,50,0.5308,130,Action
Fantasy Mosaics 16: Six Colors in Wonderland,70,0.9286,14,"Casual,Indie"
NEKO-MIMI SWEET HOUSEMATES Vol. 1,50,0.9564,321,"Adventure,Casual,Indie"
Shuttle Commander,0,0.4667,30,Simulation
PIXEL DRIFT,0,0.4375,80,"Casual,Indie,Racing"
Aero GPX,0,0.9872,858,"Action,Racing,Early Access"
209,0,0.6,15,Indie
Alterium Shift,0,0.7981,104,"Adventure,RPG,Early Access"
Power of Petanque,0,1.0,42,"Casual,Indie"
Zenkcraft,0,0.9596,99,Utilities
Mechanic Heroes,60,0.9677,62,"Action,Casual,Indie"
Arrog,0,0.8929,196,"Adventure,Indie"
Retro Kart Rush,0,1.0,49,"Indie,Racing"
Psychiatrist Simulator 2,20,0.4138,29,Simulation
Balloon Strike,0,0.4667,15,"Adventure,Casual,Indie"
Aleph,34,0.9722,72,"Adventure,Casual,Indie"
Dino Dawn,0,0.25,44,"Adventure,Indie"
SELF,0,0.7778,261,"Adventure,Indie"
幻兽纸牌,0,0.8333,12,"Casual,Simulation,Strategy"
Spelp,0,0.8947,57,"Action,Indie"
Dafen Oil Painting Village: An Immersive Reality,0,0.5625,16,"Casual,Free To Play,Indie,Simulation"
Abyss School,0,0.9034,683,Adventure
There The Light,0,0.783,106,"Adventure,Indie"
Procyon,0,0.9048,126,"Action,Indie"
Doomsday Hunters,55,0.8957,767,"Action,Indie"
Mind Over Magic,30,0.8824,3477,Simulation
Flex - Figure Reference,0,0.7917,72,"Animation & Modeling,Design & Illustration,Early Access"
ZOMBI,0,0.6409,2871,"Action,Adventure"
The Hauntings: Surveillance,0,0.9167,24,Indie
Gachi Finder 3000,0,0.9763,169,"Casual,Indie,Strategy"
The Three Kingdoms: The Tales of Jian An,10,0.9442,502,"Indie,RPG,Strategy"
Spooky Survivors,0,0.9286,14,"Action,Casual,Indie"
Chains of Freedom,0,0.7698,265,"Action,Adventure,Strategy"
Galactic Keep,0,0.7727,22,"RPG,Simulation,Strategy"
Corporate Suck Up,0,0.9762,42,"Casual,Indie"
Welcome To... Chichester OVN 1 : The Beach,0,0.64,25,"Adventure,Casual,Indie"
Happy Engine,0,0.5455,33,"Casual,Indie"
Slice of Sea,0,0.921,519,"Adventure,Indie"
Vega,51,0.9,20,"Adventure,Indie"
Temporis Arts,0,1.0,15,"Casual,Indie,Early Access"
The Rangers In The South,27,0.8444,707,"Action,Indie,RPG"
NEKOPARA Extra,0,0.9729,3844,"Casual,Indie"
Otaku's Rage: Waifu Strikes Back,0,0.7778,171,"Adventure,Casual,Indie"
Duel with the Devil,0,0.3571,14,"Action,Indie,RPG"
Dive to the Titanic,0,0.3763,93,Simulation
Everseeker: Little Critters,0,0.9444,36,"Casual,Indie"
Quest room: Hanon,0,0.6503,143,"Adventure,Indie"
Lucius,85,0.811,10515,"Action,Adventure,Indie"
1BITDRAGON,0,0.952,250,"Audio Production,Utilities,Game Development"
Roman Triumph: Survival City Builder,35,0.912,443,"Indie,Simulation,Strategy"
Earth 2150 Trilogy,0,0.7654,874,Strategy
雨鸦 - You are my sanctuary,0,0.9308,260,"Indie,RPG,Free To Play"
Haunt Chaser,0,0.6766,708,"Action,Adventure,Indie"
Tribes of Midgard - Open Beta,0,0.8792,480,"Action,Adventure,Indie"
Planetoid,0,0.5357,84,"Action,Adventure,Indie,Strategy"
King of Dragon Balls,51,0.6167,60,Adventure
Nex Machina,0,0.8705,2123,"Action,Indie"
FUNGI,0,0.6471,51,"Massively Multiplayer,Strategy"
ARSLAN: THE WARRIORS OF LEGEND,0,0.6979,192,Action
Chronicles of Teddy,90,0.6972,317,"Action,Adventure,Indie,RPG"
ShellShock Live,30,0.9326,34893,"Action,Casual,Indie,Massively Multiplayer,Strategy"
Keeper of the Day and Night,0,0.9714,35,"Adventure,Casual,Indie,RPG"
Depth of Extinction,0,0.7427,206,"Indie,RPG,Strategy"
Hangry Bunnies From Mars,0,0.8333,18,"Action,Casual,Indie"
Harvester of Dreams : Episode 1,0,0.8182,33,"Adventure,Indie"
